,EPOCH,Train_Loss,Test_Loss
0,1,5.254795392354329,5.171973705291748
1,2,4.721693515777588,4.614870071411133
2,3,3.35982076327006,3.746065616607666
3,4,1.7599440813064575,5.313431739807129
4,5,1.6543023188908894,7.235529899597168
5,6,1.0044671694437664,5.266172885894775
6,7,0.5175194839636484,5.01024055480957
7,8,0.37796663244565326,5.639923572540283
8,9,0.19928912818431854,5.84100341796875
9,10,0.1555140366156896,6.485844135284424
10,11,0.10345753779013951,7.754178047180176
11,12,0.053450594345728554,8.198101043701172
12,13,0.04008078637222449,10.927505493164062
13,14,0.06949070344368617,9.764348983764648
14,15,0.01860380545258522,10.72913646697998
15,16,0.09663351221630971,10.589268684387207
16,17,0.09562540551026662,11.461283683776855
17,18,0.011410616027812162,10.79397964477539
18,19,0.06034538274010023,12.281072616577148
19,20,0.049917636128763355,10.762574195861816
20,21,0.055547257574896015,11.467190742492676
21,22,0.02211907117938002,10.857866287231445
22,23,0.014604507169375816,10.377809524536133
23,24,0.008234360022470355,11.206633567810059
24,25,0.018372847698628902,11.951278686523438
25,26,0.002102159623367091,11.282947540283203
26,27,0.012589730632801851,12.411171913146973
27,28,0.0064960224844980985,13.917718887329102
28,29,0.004820590285817161,13.29512882232666
29,30,0.0034707045900480202,12.616710662841797
30,31,0.0021682261722162366,14.271010398864746
31,32,0.012464983544001976,12.791864395141602
32,33,0.010681177955120802,14.633147239685059
33,34,0.00112714315764606,13.496206283569336
34,35,0.0016987203077102702,14.021478652954102
35,36,0.04472316801548004,13.44287395477295
36,37,0.0007722807543662688,15.151418685913086
37,38,0.05159495025873184,13.654372215270996
38,39,0.0031806016340851784,12.597464561462402
39,40,0.03367250490312775,10.923267364501953
40,41,0.013793187215924263,11.515612602233887
41,42,0.03499438582609097,12.403000831604004
42,43,0.005712209269404411,11.626954078674316
43,44,0.03009293849269549,11.56738567352295
44,45,0.010307028734435638,11.485777854919434
45,46,0.06555280275642872,10.304807662963867
46,47,0.0018309920948619645,12.094379425048828
47,48,0.005042104050517082,10.806760787963867
48,49,0.0016484966229957838,10.447781562805176
49,50,0.0033140906986470022,11.088778495788574
