,Epoch,Train_Loss,Test_Loss
0,1,0.09558319983383019,4.9888293743133545
1,2,0.10946229659020901,5.193020582199097
2,3,0.06727674727638562,4.645492672920227
3,4,0.09078709967434406,5.007482528686523
4,5,0.0770602145542701,5.2249836921691895
5,6,0.13917825060586134,4.540691494941711
6,7,0.059982432362933956,4.767175555229187
7,8,0.10575159452855587,5.123811960220337
8,9,0.12972323782742023,5.45510196685791
9,10,0.049107625459631286,5.081960916519165
10,11,0.046526588033884764,5.7242045402526855
11,12,0.04842303196589152,4.7731757164001465
12,13,0.04775507375597954,5.5108702182769775
13,14,0.04018884617835283,4.89540433883667
14,15,0.03566179424524307,5.367936372756958
15,16,0.03709755248079697,5.5903565883636475
16,17,0.024173233735685546,5.379774570465088
17,18,0.021101894012341898,5.045446157455444
18,19,0.028447818321486313,5.12494683265686
19,20,0.030059303001811106,4.903058290481567
20,21,0.03583861514925957,4.956897735595703
21,22,0.016426257013032835,5.8652143478393555
22,23,0.01975364222501715,5.3796913623809814
23,24,0.019019203415761392,5.042290449142456
24,25,0.01787476963363588,5.538700103759766
25,26,0.01546262406433622,5.631258249282837
26,27,0.02134805064027508,4.917301535606384
27,28,0.02661937428638339,5.27140212059021
28,29,0.015383933981259664,5.5539844036102295
29,30,0.014721294632181525,5.703756093978882
30,31,0.015945396851748228,5.729237794876099
31,32,0.01367538267125686,5.654752016067505
32,33,0.017721214642127354,5.469688892364502
33,34,0.012671758498375615,5.880176782608032
34,35,0.01728269923478365,5.701684474945068
35,36,0.03344809915870428,5.640100717544556
36,37,0.012759915242592493,5.609760046005249
37,38,0.025350084373106558,5.667436361312866
38,39,0.015920091575632494,6.818882465362549
39,40,0.020638929990430672,5.38655161857605
40,41,0.015343213298668465,5.842301368713379
41,42,0.008453395722123483,5.2132580280303955
42,43,0.031740614756320916,5.644675970077515
43,44,0.018030535740156967,5.237331867218018
44,45,0.0253436080335329,5.922104120254517
45,46,0.024629482844223578,6.557633399963379
46,47,0.006257389361659686,5.2821033000946045
47,48,0.010099274067518612,5.450159072875977
48,49,0.01653974751631419,5.61483359336853
49,50,0.011048707645386457,5.662035942077637
