,EPOCH,Train_Loss,Test_Loss
0,1,5.477603117624919,5.1573100090026855
1,2,4.854503154754639,4.740800380706787
2,3,3.8801759084065757,3.8566465377807617
3,4,2.5109605391820273,3.346864938735962
4,5,1.6557133197784424,4.307002067565918
5,6,1.459385911623637,4.180263519287109
6,7,1.0077318747838337,3.9166338443756104
7,8,0.6311142841974894,3.656057596206665
8,9,0.6007029811541239,3.7706642150878906
9,10,0.5872519413630167,4.627509593963623
10,11,0.4048767387866974,4.461940288543701
11,12,0.3216254909833272,5.378023147583008
12,13,0.07811351989706357,5.610922813415527
13,14,0.07815721506873767,6.231217861175537
14,15,0.07158225650588672,5.842984199523926
15,16,0.07754724162320296,6.883562088012695
16,17,0.12653104836742082,6.10255241394043
17,18,0.022697283575932186,7.195628643035889
18,19,0.03342718631029129,8.24147891998291
19,20,0.029942835836360853,7.208697319030762
20,21,0.04763900053997835,7.691647529602051
21,22,0.013616695689658323,7.5146708488464355
22,23,0.03140996458629767,7.3756208419799805
23,24,0.009869756177067757,7.724878311157227
24,25,0.009458468295633793,6.987750053405762
25,26,0.025934791813294094,7.944825649261475
26,27,0.014284116681665182,7.007075309753418
27,28,0.013092638148615757,7.117181777954102
28,29,0.01489591303591927,8.19627857208252
29,30,0.01761098795880874,7.034092426300049
30,31,0.03260865528136492,8.433465003967285
31,32,0.005229644166926543,8.490288734436035
32,33,0.011849904626918336,7.173466205596924
33,34,0.006236897160609563,8.740246772766113
34,35,0.0032890300111224255,8.90866756439209
35,36,0.006371031980961561,8.844568252563477
36,37,0.0011215384777945776,8.413424491882324
37,38,0.004382298502605408,8.399209976196289
38,39,0.004631907135869066,9.073729515075684
39,40,0.0018405458540655673,9.574471473693848
40,41,0.011718644256082674,8.474968910217285
41,42,0.002805002654592196,8.749398231506348
42,43,0.00377091581079488,9.125273704528809
43,44,0.009139843556719521,9.16408920288086
44,45,0.006546006343948345,9.379586219787598
45,46,0.00373360722248132,9.421899795532227
46,47,0.0019076126239572961,8.164175033569336
47,48,0.0011393051827326417,9.35385799407959
48,49,0.001949386913717414,8.502557754516602
49,50,0.0037656234150441983,9.339010238647461
