,Epoch,Train_Loss,Test_Loss
0,1,0.1840074434876442,2.670736074447632
1,2,0.1942279413342476,2.47975754737854
2,3,0.17408795654773712,2.3208224773406982
3,4,0.12461089342832565,2.490665912628174
4,5,0.13001064583659172,2.4876935482025146
5,6,0.1311347931623459,2.46042799949646
6,7,0.11882292106747627,2.5851149559020996
7,8,0.12087829038500786,2.5140745639801025
8,9,0.08102614432573318,2.2952992916107178
9,10,0.11120535805821419,2.5760037899017334
10,11,0.06916717439889908,2.464264392852783
11,12,0.08668223582208157,2.4314756393432617
12,13,0.08168603479862213,2.5335233211517334
13,14,0.05692022293806076,2.4263668060302734
14,15,0.09595532342791557,2.2740938663482666
15,16,0.06508760154247284,2.366199016571045
16,17,0.051879607141017914,2.429781436920166
17,18,0.06691987253725529,2.422588586807251
18,19,0.059993917122483253,2.297121286392212
19,20,0.060375891625881195,2.6248817443847656
20,21,0.06489531882107258,2.451228141784668
21,22,0.037714846432209015,2.3778421878814697
22,23,0.04920705687254667,2.341423273086548
23,24,0.03691649902611971,2.4044697284698486
24,25,0.03760615922510624,2.4868714809417725
25,26,0.02701545413583517,2.620073080062866
26,27,0.04869639873504639,2.505459785461426
27,28,0.03125795442610979,2.472459077835083
28,29,0.034482860006392,2.3947856426239014
29,30,0.04030177462846041,2.5012624263763428
30,31,0.023747947067022324,2.7328341007232666
31,32,0.03486586827784777,2.3440260887145996
32,33,0.03578714095056057,2.5224359035491943
33,34,0.04360636975616217,2.595439910888672
34,35,0.0231180926784873,2.3716742992401123
35,36,0.027586689218878746,2.813385248184204
36,37,0.04824652522802353,2.3082921504974365
37,38,0.03175114328041673,2.5837018489837646
38,39,0.02356689376756549,2.585894823074341
39,40,0.03268484026193619,2.52492356300354
40,41,0.026631302200257778,2.4834115505218506
41,42,0.022288090083748102,2.567406415939331
42,43,0.029643784277141094,2.5888640880584717
43,44,0.01547141745686531,2.597022533416748
44,45,0.021796686109155416,2.5593912601470947
45,46,0.020308517385274172,2.351578950881958
46,47,0.025785211008042097,2.4592530727386475
47,48,0.018487324006855488,2.611867666244507
48,49,0.022745864931493998,2.685441255569458
49,50,0.022877180948853493,2.4917116165161133
