,EPOCH,Train_Loss,Test_Loss
0,1,5.448443094889323,5.136746406555176
1,2,4.809203306833903,4.611912250518799
2,3,3.8481670220692954,3.7955610752105713
3,4,2.4837953249613443,3.689023733139038
4,5,1.5593394835789998,5.379971027374268
5,6,1.0183266599973042,5.418684482574463
6,7,0.8118956287701925,4.890605449676514
7,8,0.4018343687057495,5.12537956237793
8,9,0.33831361929575604,5.178361892700195
9,10,0.24785426259040833,6.250158309936523
10,11,0.11136828114589055,6.386600971221924
11,12,0.056487408777077995,7.8782124519348145
12,13,0.02322661317884922,9.021101951599121
13,14,0.03307360876351595,8.717174530029297
14,15,0.08026498276740313,8.71533489227295
15,16,0.037473982820908226,9.353509902954102
16,17,0.0512662244339784,8.895854949951172
17,18,0.025022701049844425,9.52385139465332
18,19,0.12601934000849724,9.396086692810059
19,20,0.042762089520692825,9.169757843017578
20,21,0.08965238121648629,9.01577377319336
21,22,0.05933379071454207,8.95761489868164
22,23,0.00869812467135489,8.628767013549805
23,24,0.06443718386193116,8.228414535522461
24,25,0.04352441895753145,8.471372604370117
25,26,0.012330004634956518,8.76903247833252
26,27,0.01831722818315029,8.06330680847168
27,28,0.008428355601305762,8.708677291870117
28,29,0.006934315897524357,8.731657981872559
29,30,0.010096805597034594,9.6928129196167
30,31,0.03912573866546154,8.68972396850586
31,32,0.0015977963533562918,8.375194549560547
32,33,0.002079597150441259,9.101746559143066
33,34,0.002487963589373976,9.238655090332031
34,35,0.020148051204159856,9.742643356323242
35,36,0.0012828214967157692,9.604877471923828
36,37,0.0041796190780587494,9.953713417053223
37,38,0.002732801338424906,10.059932708740234
38,39,0.0029348338527294495,9.147212028503418
39,40,0.006960222885633509,10.127789497375488
40,41,0.001884144265204668,10.716763496398926
41,42,0.009688999503850937,9.589836120605469
42,43,0.0010513457721875359,10.25368881225586
43,44,0.002215807578371217,10.681058883666992
44,45,0.0038568214513361454,9.952041625976562
45,46,0.002307180179438243,11.24609088897705
46,47,0.010654071035484472,10.434715270996094
47,48,0.002442427008645609,11.282291412353516
48,49,0.0007326964793416361,11.239884376525879
49,50,0.0010421056067571044,10.06393814086914
